index,comment,expression_emoji,label
7963,"ආගමක නාමයෙන් නිර්මාණය වී ඇති මී හරක් .... වසංගතය කදි ඉන්නේ කොහොමද , දුර්බික්ෂයකදි ඉන්නේ කොහොමද වගේ හැමදේම අකුරින් අකුර කියලා දුන්න ආගමක් ... මේ හරක් හැත්ත ඒ ආගමේ හරක් version එකක් හදාගෙන .... අල්ලත් රෙදි නැතුව ඇත්තේ මේ මී හරක් සෙට් එකේ කතා අහලා ...... පස් වලින් ශරීරය කා දමනවා ලු ... මුගේ අම්මාගේ @#@)@/ .....",😂,1
7964,ආගමට යටවෙච්ච පිස්සු බල්ලෙක්,😂,1
7965,ආගමි අදහන වුන් ඔහොම තමයි මුන්ට කන්න දෙන්න රජයට පුලුවන් වෙයි ඒත් මොලේ දෙන්නත් බැ නබි කියලා පො⁣රක් කිවුවා කියන ඒවා කරකර මුන් ලෝකයම විනාශ කරනවා. මෙි අතර හොද මිනිහෙක් හොයන එක හරිම අමාරැය.,😂,1
7966,ආණ්ඩුවට කඩේ යන්ටම එපායැ,😂,1
7967,ආනිත් මිනිස්සු ගැන හෙව්වට තෝ ගැන හොයන්නෑ වේසීයේ,😂,1
7968,ආන් අවුරුදු 25 කෙල්ලෙක්ලු එන්න එපා තොපි තොපේ මිනියවත් ඔන්නෑ යකෝ තමන්ගෙ මවු බිම ගැන කැක්කුමක් නැති තොපි මේ රටට කෝමත් එපා කාලකණ්ණි මේ රටේ ඉද්දි දෙපයින් නෙවේද හිටියේ අපි කෝමද ඉන්නෙ බොලේ එතකොට,😂,1
7969,ආන්ටි... ඉස්සල්ලාම සැරේට යද්දි එයාපොර්‍ට් එකේ ගහපු වීසා සීල් එක් පෙන්නන්නකො.... බෝට්ටු වීසා හරි කමක් නෑ,😂,1
7970,ආන්ඩුවට යුතු කමක් තියෙනව මේ අවස් තාවෙන් ප්‍රයෝජනයක් ගන්න.මුස්ලිම් අයෙක් මැරුනම කොරෝනා හැදිල බොඩි එක එයාලට දෙන්න.ඒගම ලොක් ඩවුන් කරන්න.මුකුත් ආධාර කරන්න එපා.එකෙකුටවත් එලිය එන්න දෙන්නැතිව හිර කරල මාසයක් තියන්න.රටේ අනාගත ප්‍රශ්නයක් ලේසියෙන් ඉවර කර ගන්න පුලුවන් .,😂,1
7971,"ආපු කැරියො ටික තමා කෑවේ,දැන් මෙතන පුක දෙනවා ලංකාවෙ ඉන්න බැරිව ගිහින්",😂,1
7972,ආමි කාරයට අල්ල අල්ල අඩු වෙච්ච ජනගහනය වැඩි කර කර ඔහෙම හිටපං කළු ගොන් වැස්සි...,😂,1
7973,ආය ලංකාවට එන්න හිතන්න එපා ඔය ඉන්න දිහාවෙ වල කපා ගන්න,😂,1
7974,ආරාබි කාරයෙක්ද ළමයින්ගේ මහාඑකා.තොගෙ ළමයින් ගත්තේ කපලද...ඔවු ඉතින් නොමල් අවොත් තොට තියන අරින්න බැනේ.ඔිකිගේ කට උලන්න ඔිනේ ගුගොඩක...අමු කැරි වෙිසි...,😂,1
7975,ඇ ගොන් වැස්සි තොගෙ පින නම් ඔය අසුචි වල වහන් හිටපිය තො ගිහින් හම්බ කරන්න ඇති දරුවො හදන්නත් ඇති තො ඉපදුන රටට ගරහන අසමත්ජාති ගැනි තොගේ වාසනාව නෙවෙයි අවාසනාවට ගියෙ ආයෙ ලංකාවේ බත් කන්න තොට බැ ලංකාවට ගරහන අපේ මිනිස්සු අවතක්සේරු කරලා තොට යහතින් ඉන්න බැ තොට ආයෙ මෙහෙ රටක් නැ එක මතක තියාගන් ආවත් ගොඩ බහින්න බැරි වෙයි,😂,1
7976,ඇඉ තොට ඉතලියෙ උන් පොලිම් දනවද ......,😂,1
7977,ඇග එහෙ උනාට තාම කට ලන්කාවෙ වගෙන් අනෙ ඇන්ටි,😂,1
7978,ඇඟේ මාලු නටන්නේ,😂,1
7979,ඇට දෙක නෂ්‍ය වෙයි ලගදිම,😂,1
7980,ඇට දෙකත් සුන්නත් කරගන්න ඕන වෙලා වගේ,😂,1
7981,ඇඩ්මින් වයිරය පතුරන්නෙපා බන්.ලයික් එක ගත්තා වගේ නෙමේ උබටතනියම විදවන්න වෙනකොට,😂,1
7982,ඇතිද ලුණු ඇඹුල් සහිතව අහගත්තා.?,🤣,2
7983,ඇතිද ලුණු ඇඹුල් සහිතව අහගත්තා.?,😊,2
7984,ඇතිද ලුණු ඇඹුල් සහිතව අහගත්තා.?,🥰,2
7985,ඇතිද ලුණු ඇඹුල් සහිතව අහගත්තා.?,❤️,2
7986,ඇතිද ලුණු ඇඹුල් සහිතව අහගත්තා.?,🔥,2
7987,ඇතිද ලුණු ඇඹුල් සහිතව අහගත්තා.?,😡,1
7988,ඇත්ත කියපන් අක්කෙ ලමයි පහම හස්බන්ගෙ නෙමෙයි නේද.ඉතාලිත් කලවං නේද,😂,1
7989,ඇත්තටම මම නම් ඩිලීට් කරා.අප්‍රසන්න මූනක්.,😂,1
7990,ඇත්තටම මේකා දොස්තර කෙනෙක්ද? ශිට්,😂,1
7991,ඇත්තටම හදවතින්ම කියනවද රෙදි හෝදනවද,😂,1
7992,ඇත්තද බං උබ දොස්තර කෙනෙක් කියන්නේ..මම කැමති නෑ උබට කොන්දොස්තර කියන්න .මොකද ඒක ඒ මිනිසුන්ටත් කරන නිගාවක් ..,😂,1
7993,ඇත්තනේ වයිරසය ලෝකෙටම ඔඩුගිය වසංගතයක්.තම තමා තමාගේ රට ගැන හිතන්න ඕන වේලාවක අනුන්ගේ රෙද්ද අස්සේ එබිල බලන එක නෙවෙයි දැන් කරන්න ඕන. ඇද්ද අහගත්තා.,😂,1
7994,ඇදුමෙ පිහිදෑවෙ නැති එකේ වරද,😂,1
7995,ඇනිමල් සෙක්ස් කලාම ඔය වගේ වෙනවා,😂,1
7996,ඇන්ටි බල්ලොන්ගෙ මොනරාහද,😂,1
7997,ඇන්ටී ලමයි පස් දෙනා තාත්තලා පස් දෙනෙක්ගෙද?,😂,1
7998,ඇඳිරි නීතිය නෙමේ යකෝ මොක උනත් ගල් අරක්කු වලට කැරි කතා කියන්නෙපා. ඒක ජාතික පානෙ.,🤣,2
7999,ඇඳිරි නීතිය නෙමේ යකෝ මොක උනත් ගල් අරක්කු වලට කැරි කතා කියන්නෙපා. ඒක ජාතික පානෙ.,😊,2
8000,ඇඳිරි නීතිය නෙමේ යකෝ මොක උනත් ගල් අරක්කු වලට කැරි කතා කියන්නෙපා. ඒක ජාතික පානෙ.,🥰,2
8001,ඇඳිරි නීතිය නෙමේ යකෝ මොක උනත් ගල් අරක්කු වලට කැරි කතා කියන්නෙපා. ඒක ජාතික පානෙ.,❤️,2
8002,ඇඳිරි නීතිය නෙමේ යකෝ මොක උනත් ගල් අරක්කු වලට කැරි කතා කියන්නෙපා. ඒක ජාතික පානෙ.,🔥,2
8003,ඇඳිරි නීතිය නෙමේ යකෝ මොක උනත් ගල් අරක්කු වලට කැරි කතා කියන්නෙපා. ඒක ජාතික පානෙ.,😡,1
8004,ඇය පිස්සුද කටවහන් හිටපන් ගෑනියේ උඹ සල්ලි ටිකක් අතගෑවා කියලා හැමෝම යටත් වෙන්නැ නෑ ගෑනි,😂,1
8005,ඇයි ඔයා දැක්කෙ ඔයා වලට දැම්ම නම් මම හරි ජීවත් වෙනවා,😂,1
8006,ඇයි කිරි සීයේ බඩු ටික සරමේ පිහදාගත්තේ නැත්තේ....,😂,1
8007,ඇයි දන්නේ නෑ කට.කැපුවේ.නැත්තේ,😂,1
8008,ඇයි බං මුන් කියන දේවල් ගනන් ගන්නෙ.. මොකෙක්ද මූ.. රටේ තීන්දු ගද්දි මූ කියන දේවල් අහන්න ඕනෙද.. ඕකා පිස්සෙක් වගේ කියවපුදෙන්..,🤣,2
